4576	14	3707
4576	14	3707
4576	14	3707
4576	14	3707
8216	17	8220
8216	20	8220
8216	20	8728
3936	14	3937
3936	14	3937
2866	17	5878
2866	17	6482
2866	17	5881
2866	17	5879
2866	9	2520
3033	14	3883
3033	23	3045
3033	23	3045
3033	23	2952
3033	10	2981
663	18	671
663	18	662
663	18	966
8999	17	8853
8999	20	8852
8999	20	8852
8999	20	8852
8999	20	8852
8999	17	8852
8999	20	8852
8999	20	8852
8999	17	8852
8999	20	8852
2389	8	2341
2341	8	2389
2341	17	6028
2341	8	2340
2341	17	5798
2341	20	5798
2341	20	6875
7384	17	7386
7384	17	7385
7384	17	6909
7384	17	5868
7384	17	6616
5574	17	6185
5574	17	6184
5574	17	5572
5574	20	5572
5574	17	6183
1798	3	1801
1798	3	1776
4269	14	4270
4269	14	4270
4269	14	3673
4269	14	3781
9110	17	6501
9110	17	6359
9144	18	9139
9144	18	1034
9144	18	1040
9144	18	695
9144	18	1031
9144	18	708
9144	18	9137
9144	18	707
9144	18	687
9144	18	1028
9144	18	9138
9144	18	9140
9144	18	686
9144	18	1041
9144	18	704
9144	18	1027
9144	18	137
9144	18	696
9144	18	136
9144	18	1035
9373	20	6328
9373	20	9374
3011	14	3906
3011	10	3012
6334	17	6337
6334	17	6335
6334	17	6336
605	1	245
605	1	606
2452	8	2453
2453	8	2452
5572	16	2464
5572	16	5575
5572	16	5575
5572	16	5575
5572	16	5580
5572	16	5580
5572	16	5573
5572	16	5573
5572	16	5578
5572	16	5574
2290	8	2291
2291	8	2290
3347	13	3247
3347	13	3252
7102	17	7106
7102	17	7104
7102	17	7104
7102	17	5916
7102	17	5983
7102	17	7103
7102	17	7105
7102	17	7105
7102	17	6204
7102	17	6232
4393	14	3496
4393	14	3495
1430	1	193
1430	1	970
3103	14	3975
3103	11	3169
3103	11	3104
8740	17	8742
8740	20	8742
8740	20	8741
8740	17	8741
8740	20	6385
8740	17	6385
8740	20	6385
8740	20	6326
8740	20	9200
8740	17	8261
8740	20	8261
8740	20	6722
8740	20	7474
1603	1	1596
1603	1	1597
7291	17	5818
7291	17	6820
3177	14	4249
3177	14	3450
3177	11	3095
1930	5	911
1930	5	1932
1930	5	1931
1930	5	734
1930	15	5024
1930	15	4977
911	1	912
3132	14	3871
3132	14	3870
3132	14	3872
3132	14	3873
3132	11	3133
5553	16	5568
5553	16	5566
5553	16	5567
5553	16	5561
5553	16	5556
5553	16	5560
5553	16	5555
5553	16	5557
5553	16	5565
5553	16	2423
5553	16	5558
5553	16	5563
5553	16	5554
5553	16	2448
5568	20	5722
4765	14	4769
4765	14	4769
4765	14	4767
4765	14	4767
4765	14	4767
4765	14	4766
4765	14	4766
4765	14	4766
7974	17	7678
7974	17	5999
7003	17	6752
7003	17	6864
7003	17	6357
7003	17	7069
7003	17	8625
7003	17	7070
7003	17	6226
7003	17	6753
7003	17	6260
7003	17	5936
7003	17	5836
546	1	539
546	1	540
1443	1	336
1443	1	155
6756	17	6757
6756	17	6093
6756	17	6059
2784	9	2520
2784	17	6165
2520	17	8168
5446	16	5447
5446	16	5447
5446	16	5448
5446	16	5448
5446	16	5448
5446	16	5452
5446	16	5457
5446	16	5458
5446	16	5458
5446	16	5458
5446	16	5458
5446	16	5450
5446	16	5595
5446	16	5595
5446	16	5439
5446	16	5439
2773	14	3641
2773	14	3463
2773	9	2517
2773	14	3636
7989	17	6198
7989	17	6198
5504	17	6381
5504	17	6381
5504	17	6379
5504	17	6379
5504	17	5908
5504	17	6045
5504	20	6045
5504	20	6045
5504	20	6045
5504	20	6045
5504	20	6045
5504	17	5904
5504	17	5902
5504	20	5902
5504	20	5902
5504	20	5902
5504	17	6378
5504	17	6378
5504	17	6316
5504	17	6316
5504	22	5649
5504	17	5905
5504	17	5909
5504	17	5909
5504	17	5909
5504	17	5909
5504	17	5909
5504	17	5909
5504	17	5909
5504	22	6517
5504	22	9587
5504	22	9663
5504	22	9583
5504	17	5493
5504	17	5678
5504	17	5678
5504	17	6317
5504	17	5901
5504	17	5901
3611	14	4124
3611	14	3612
8942	17	6642
8942	17	5929
8048	17	8049
8048	17	7408
676	1	123
676	1	122
4293	14	4294
4293	17	7265
1569	1	559
1569	1	558
1569	1	560
4268	14	3481
4268	14	4252
4061	14	3444
4061	14	3444
5753	16	5754
5753	16	4147
7772	17	8381
7772	20	8381
7772	17	7776
7772	20	7776
7772	20	8371
7772	17	8371
7772	20	8369
7772	17	8369
7772	20	7773
7772	17	7773
7772	20	7774
7772	17	7774
7772	17	8975
7772	20	8975
7772	17	7572
7772	20	7910
7772	20	9296
7772	17	7779
7772	20	7779
7772	20	7775
7772	17	7775
7772	20	7912
7772	20	7913
7772	20	5740
7772	20	5661
3946	14	3495
3946	14	3496
169	7	2201
169	7	2201
169	5	1946
169	6	2042
169	5	1936
169	6	2043
169	6	173
169	1	173
169	1	173
169	5	25
169	7	2203
169	5	1938
169	1	171
169	6	171
169	17	5833
169	6	402
169	7	2227
169	5	1926
169	1	175
169	6	175
169	6	170
169	1	170
169	5	1935
169	5	1916
169	5	948
169	5	178
169	5	1975
169	6	405
169	5	914
169	6	2041
169	15	4977
10755	22	10756
10755	22	9986
1042	18	1467
1042	18	1651
1042	18	297
1042	18	644
1042	18	489
1042	18	435
1042	18	409
1042	18	715
1042	18	979
1042	18	1050
1042	1	686
1042	18	876
1042	18	377
1042	18	570
1042	18	568
1042	18	567
1042	1	687
1467	1	125
4346	14	3700
4346	14	3574
8979	17	5817
8979	17	5818
8498	17	5881
8498	17	8456
2183	7	2190
2183	7	2190
2183	7	2196
2183	7	2196
2183	7	2184
2183	7	2184
2183	7	2199
2183	7	2187
2183	7	2187
2183	17	5821
2183	7	2197
2183	7	2197
2183	7	2188
2183	7	2188
2183	7	2193
2183	7	2192
2183	7	2192
2183	7	2189
2183	7	2186
2183	7	2186
2183	7	2198
2183	7	2198
2183	9	2495
2183	7	2195
2183	7	2194
2183	7	2194
2183	9	2498
2183	9	2537
2183	9	2485
2183	17	5820
2183	7	2191
2183	9	2494
2183	9	2488
2183	9	2490
2183	7	2185
2183	17	5822
2183	9	2496
2183	7	2200
2183	9	2487
40	0	41
40	1	41
40	6	2055
4740	14	4561
4740	14	3498
9527	21	9528
9527	21	9500
2642	9	2552
2642	13	2552
1030	1	1031
1030	1	707
8497	17	8396
8497	17	5453
7725	17	6466
7725	17	7135
8838	17	8205
8838	17	6501
8838	17	6102
2727	9	2480
2727	9	2667
3969	14	3496
3969	14	3496
9422	20	5798
9422	20	6328
567	1	125
7695	17	7338
7695	17	7032
7073	17	6442
7073	23	2989
1542	1	148
1542	1	210
5764	23	12539
5764	23	12539
5764	17	2106
5240	15	4971
5240	15	4973
4511	14	4512
4511	14	3653
4511	14	3652
972	1	122
972	1	123
897	1	866
897	1	865
5854	17	5855
5854	23	12517
5854	17	5857
5854	17	5856
2106	16	5734
2106	16	5734
2106	16	2804
2106	16	5752
2106	16	5752
2106	16	5735
2106	16	5735
2106	16	5735
2106	16	2574
2106	6	453
2106	16	5772
2106	16	5769
2106	16	5711
2106	16	5711
2106	16	5737
2106	16	2350
2106	6	2152
2106	16	5751
2106	16	5771
2106	6	2128
2106	6	2151
2106	16	5764
4998	15	4971
4998	15	4973
6500	17	6083
6500	17	6501
177	1	123
177	1	122
1070	1	411
1070	1	750
7979	17	7981
7979	17	7919
7979	17	7982
7979	17	6152
7979	17	7903
7979	17	6180
7979	17	6197
9463	21	9464
9463	21	9464
9463	21	9434
9463	21	9434
9463	21	9434
9463	21	9465
9419	20	6012
9419	20	6012
4687	14	4688
4687	14	4688
11824	22	9710
11824	22	10749
11824	22	10323
11824	22	9893
7357	17	6013
7357	17	5936
3533	14	3458
3533	14	3473
3533	14	3457
3533	14	3456
2553	17	7433
2553	9	2505
206	1	207
5665	16	5669
5665	16	5669
5665	16	5675
5665	16	5675
5665	16	5676
5665	16	5676
5665	16	1877
5665	16	5667
5665	16	5670
5665	16	5670
5665	16	5672
5665	16	5672
5665	16	5666
5665	16	5666
5665	16	5666
5665	16	5677
5665	16	5677
5665	16	5674
5665	16	5674
5665	16	5671
5665	16	5671
1906	17	7624
1906	17	6001
1906	4	1839
1906	17	6002
2156	6	30
2156	6	26
1858	14	4521
1858	14	3781
1858	14	3781
1858	14	3731
1858	14	3731
1858	19	969
1858	19	969
1858	14	3738
1858	14	3738
1858	14	3738
1858	17	6190
1858	4	1859
1858	11	3087
1858	14	4519
1858	14	4519
1858	14	3730
1858	14	3730
1858	23	2997
1858	20	6012
1858	17	6221
1858	11	3164
1858	11	3164
1858	19	25
7307	17	8881
7307	17	6055
8066	20	8067
8066	17	8067
2078	6	170
2078	6	170
7205	17	6897
7205	17	6262
79	0	82
79	1	82
79	0	80
79	1	80
79	1	81
79	0	81
79	1	1483
942	1	865
942	1	866
7312	17	7606
7312	20	7606
7312	17	7608
7312	20	7608
7312	17	5572
7312	20	5572
7312	17	7313
7312	17	7605
7312	20	7605
7312	17	7051
7312	20	6257
7312	17	6257
7312	20	9235
7312	20	8226
7312	17	7609
7312	20	7609
7312	17	7415
7312	20	6233
7312	20	9252
7312	20	7400
7312	17	7400
7312	20	7315
7312	17	7315
7312	20	7097
7312	20	5700
7312	20	7607
7312	17	7607
7312	20	6256
7312	20	7444
5331	15	4971
5331	15	4973
473	5	1987
473	5	1974
473	1	416
473	6	2055
473	5	1972
473	6	2040
473	1	304
473	6	2082
1987	17	6052
2232	17	7727
2232	11	3095
2232	17	6144
3066	11	3128
3066	14	3623
3066	14	3781
3066	14	3781
3066	10	2935
3066	23	2982
3066	23	12524
3066	10	2946
5119	15	4985
5119	15	4985
5083	15	4971
5083	15	4973
5596	16	5608
5596	16	5599
5596	16	5599
5596	16	5601
5596	16	5601
5596	16	5607
5596	16	5600
5596	16	5600
5596	16	5600
5596	16	2463
5596	16	5609
5596	16	5598
5596	16	5598
5596	16	5604
5596	16	5605
5596	16	5605
5596	16	5610
3394	13	3252
3394	13	3247
1651	1	125
21	0	22
21	1	22
21	1	37
21	0	37
21	1	23
21	0	23
21	0	36
21	1	36
21	0	24
21	1	24
21	0	87
21	1	87
2788	9	2495
2788	9	2618
4445	14	4308
4445	14	4064
5258	15	4973
5258	15	4971
4681	14	4682
2246	8	2245
2245	8	2246
2245	17	5939
2245	20	5722
8391	20	6937
8391	17	6937
8032	17	8034
8032	17	8033
8032	20	8033
8032	20	9313
8032	20	6744
8032	17	6744
8032	20	9175
8032	20	6815
8032	20	8086
10009	22	10013
10009	22	10011
10009	22	10012
10009	22	10010
5431	16	5432
5431	16	5432
5431	16	5434
5431	16	5434
5431	16	5465
5431	16	5465
5431	16	5475
5431	16	5475
2167	6	2099
2167	6	2158
2099	9	2495
2099	9	2487
2099	9	2488
2099	9	2494
2099	9	2485
2099	9	2497
2099	15	4969
2099	9	2498
2099	9	2490
2099	9	2496
1305	1	129
1305	1	129
4782	14	3454
4782	14	3456
4048	14	4049
4048	14	3791
1714	2	1671
1714	2	1672
372	1	370
372	1	369
5737	17	2106
6705	22	9690
6705	17	6695
7990	17	7554
7990	17	7991
8691	20	6039
8691	17	6198
124	1	125
124	1	125
124	1	126
5358	15	4973
5358	15	4971
5611	16	5619
5611	16	5619
5611	16	5619
5611	16	5618
5611	16	5618
5611	16	5618
5611	16	5624
5611	16	5616
5611	16	5616
5611	16	5612
5611	16	5620
5611	16	5623
2794	14	3475
2794	9	2482
2794	14	3922
9001	17	7709
9001	17	7709
1796	3	1776
1796	3	1778
3305	13	3255
3305	13	3269
121	1	123
121	1	122
6350	20	6353
6350	17	6353
6350	20	6355
6350	17	6355
6350	20	6351
6350	17	6351
6350	17	6352
6350	20	6352
6350	20	6352
6350	20	6352
6350	17	5946
6350	17	6198
6350	17	6198
6350	17	6198
6350	17	6198
6350	17	6198
6350	20	9184
6350	17	6354
6350	20	6354
6350	17	5939
6350	17	5939
6350	20	5455
6350	20	5455
6350	20	7871
5678	16	5684
5678	16	5684
5678	16	5682
5678	16	5682
5678	16	5688
5678	16	5688
5678	16	5679
5678	16	5679
5678	16	3243
5678	16	3243
5678	16	3243
5678	16	3243
5678	16	5505
5678	16	5505
5678	16	5505
5678	16	5505
5678	16	5505
5678	16	5683
5678	16	5683
5678	16	5683
5678	16	5683
5678	16	5683
5678	16	5683
5678	16	5689
5678	16	5689
5678	16	5689
5678	16	5504
5678	16	5504
5678	16	5504
5678	16	5681
5678	16	5681
5678	16	5681
5678	16	5696
5678	16	5696
5678	16	5686
5678	16	5686
5678	16	5686
5678	16	5686
5678	16	5692
5678	16	5692
5678	16	5694
5678	16	5694
5678	16	5694
5678	16	5694
5678	16	5694
5678	16	5691
5678	16	5691
5678	16	5691
5678	16	5691
5678	16	5691
5678	16	5500
5678	16	5500
5678	16	5699
5678	16	5698
5678	16	5687
5678	16	5695
344	1	122
344	1	123
8661	20	9305
8661	20	9304
8661	21	9485
8661	20	9006
8661	17	7817
1582	1	122
1582	1	123
4869	14	3785
4869	14	3785
1276	1	129
1276	1	129
5136	15	4971
5136	15	4973
1124	1	1125
1124	1	572
761	1	129
761	1	123
8679	17	8680
8679	17	6262
8679	17	7021
8679	17	7714
8679	17	6603
8679	17	6708
8679	17	6264
8679	17	6706
8679	17	5836
7009	20	5765
7009	20	5763
7009	20	6722
7009	20	7871
7009	20	8315
2407	20	8286
2407	8	2406
2407	20	6028
2407	17	5799
2407	17	6161
2407	17	5815
1789	3	1778
1789	3	1776
721	1	123
721	1	122
3884	14	3886
3884	14	3887
135	18	438
135	18	534
135	18	854
135	18	954
135	18	9131
135	18	1081
135	18	1426
135	18	1014
135	18	1013
135	18	1468
135	18	9132
135	18	9130
135	18	602
135	1	137
135	1	136
135	18	1470
135	18	2004
367	1	123
367	1	122
6082	17	6083
6082	17	5874
426	1	522
426	1	427
3979	14	3707
3979	14	3707
3979	14	3707
3979	14	3983
3979	17	6741
3979	14	3973
3979	14	3781
1579	1	552
1579	6	45
1579	6	30
1579	6	29
1579	6	1560
5762	16	3233
3940	14	3648
3940	14	3690
1121	1	1122
1121	1	237
1121	1	236
861	1	862
861	15	4983
861	15	4982
6846	17	6290
6846	17	6391
8016	20	7814
8016	17	8017
544	1	545
7897	17	6219
7897	17	7192
7897	17	7232
100	5	1984
100	1	101
100	0	101
100	6	29
100	5	1943
100	6	28
100	5	771
100	6	332
100	5	1940
100	5	2000
100	5	1955
100	6	30
100	6	592
9196	20	6780
9196	20	7092
5700	16	5706
5700	16	5706
5700	16	5703
5700	16	5703
5700	16	5703
5700	16	5705
5700	16	5705
5700	16	5705
5700	16	5707
5700	16	5707
5700	16	5707
6195	20	7131
6195	17	7131
6195	17	5924
6195	20	6197
6195	17	6197
6195	19	1991
6195	17	6198
6195	17	6198
6195	17	6198
6195	20	7132
8737	17	7487
8737	17	6366
1548	1	148
1548	1	241
5850	17	8155
5850	20	8155
5850	17	8149
5850	20	8149
5850	17	8153
5850	20	8153
5850	20	8935
5850	17	8935
5850	20	5851
5850	17	5851
5850	17	8148
5850	20	8148
5850	17	8152
5850	20	8152
5850	20	9311
5850	20	8146
5850	17	8146
5850	20	8452
5850	17	7579
5850	20	7579
5850	20	7359
12548	23	12549
12548	23	12517
2340	8	2341
4674	14	3963
4674	14	4478
6885	17	6886
6885	20	7092
6885	20	7092
6885	20	7092
6885	20	7092
6885	20	7092
6885	20	7092
6885	20	7092
6885	17	5896
6885	17	6068
6885	17	6639
6885	17	6267
6885	17	6110
6885	17	6268
6885	17	6066
5351	15	4973
5351	15	4971
2937	10	2939
2937	10	2938
8382	17	6554
8382	17	6211
8382	17	6653
8382	17	8376
8382	17	6619
8382	17	6055
7617	17	7034
7617	17	7499
396	5	1977
396	1	323
396	1	323
396	7	2228
396	7	2228
396	1	397
396	5	1979
396	6	28
396	6	332
396	6	29
396	1	322
396	6	26
396	17	5947
396	5	1978
396	17	6003
396	5	1965
396	6	30
2860	14	3802
2860	14	3802
2860	14	3481
2860	9	2861
3181	11	3109
3181	14	3726
7685	17	7686
7685	20	7686
9054	17	9055
9054	17	9055
9054	17	7229
9054	17	6976
9054	17	8104
9054	17	8104
9054	17	8104
9054	17	8104
9054	17	6358
9054	17	6324
9054	17	6156
9054	17	5804
9054	17	5939
9054	17	6134
7831	17	7832
7831	20	7832
8645	17	8214
8645	17	8215
9516	21	9457
9516	21	9442
9516	21	9451
9516	21	9477
96	0	97
96	1	97
6312	17	6317
6312	17	6320
6312	20	6320
6312	20	6320
6312	17	6320
6312	20	5808
6312	17	5808
6312	20	5808
6312	20	5808
6312	22	6517
6312	20	6319
6312	20	6319
6312	17	6319
6312	17	5909
6312	17	5909
6312	17	5909
6312	20	5902
6312	20	5902
6312	17	6313
6312	22	9595
6312	22	5649
6312	22	9592
6312	22	9592
6312	17	6316
6312	22	9593
6312	22	9590
5755	16	2425
5755	16	5646
5755	16	5483
5755	16	5760
5755	16	2415
5755	16	5757
5755	16	5758
5755	16	2264
5755	16	5756
9386	23	12511
9386	20	5722
1838	4	1839
1838	17	6461
11401	22	10984
11401	22	10774
11401	22	10246
11401	22	10219
804	1	122
804	1	123
977	1	353
977	1	357
3222	12	2174
3222	17	6078
3222	17	6078
1786	3	1778
1786	3	1776
271	1	272
271	1	272
271	1	119
1462	1	1456
1462	1	642
4447	14	3822
4447	14	3821
6027	17	6028
6027	20	5798
10961	22	10962
10961	22	10028
10961	22	10028
10961	22	9633
10961	22	10587
5335	15	4971
5335	15	4973
557	1	558
557	1	559
557	1	560
2121	6	171
2121	6	405
2121	6	2042
2121	6	170
2121	6	2041
2121	6	402
2165	15	5076
2165	15	5002
2165	6	170
2165	15	5075
3569	17	6031
3569	14	3565
3560	14	3561
3560	14	3518
3560	14	3505
3560	14	3437
5247	15	4973
5247	15	4971
4994	15	4973
4994	15	4971
6325	17	7410
6325	17	6472
6325	17	6426
6325	17	6645
6325	17	6645
6325	17	6002
6325	17	6001
6325	17	6794
480	1	481
480	15	4990
480	15	5067
4970	15	4971
4970	15	4973
999	1	122
999	1	123
1897	9	2614
1897	11	3085
1897	14	3450
1897	4	1880
4192	14	4747
4192	14	3805
3168	17	5955
3168	17	6737
3168	14	3975
3168	17	6736
3168	14	3974
3168	11	3169
3168	14	3978
3168	17	6739
3168	14	3976
3168	11	3104
3168	17	6738
4483	17	8098
4483	14	3781
7723	17	6213
7723	17	7265
901	1	866
901	1	865
443	1	304
443	1	416
2933	17	7841
2933	23	2934
2933	10	2934
1131	1	1132
1131	1	1132
7718	20	7719
7718	17	7719
3035	17	7743
3035	10	3002
7024	17	5935
7024	17	5816
7024	17	5817
7024	17	5818
2820	9	2515
2820	14	4349
4644	14	3481
4644	14	3481
9285	20	9270
9285	20	9031
2203	14	4288
2203	14	3667
2235	17	6507
2235	17	7362
2235	17	6654
2235	17	7006
2235	14	3667
2235	17	6090
2235	17	7363
2235	17	6873
2046	6	2009
2046	6	2158
7781	17	7782
7781	20	7782
7781	17	8392
7781	20	8392
7781	20	8303
8807	17	8505
8807	22	10012
8807	22	10573
3638	14	3639
3638	14	3639
3115	17	6510
3115	14	3481
3115	14	3853
3115	14	3853
3115	14	3882
3115	14	3882
3115	11	3095
3115	14	3668
3115	17	6213
3115	17	6093
2448	20	9271
2448	17	7925
2448	20	7925
2448	20	6469
2448	20	7791
2448	17	7791
2448	20	7791
2448	8	2462
2448	20	6467
2448	20	7885
2448	17	6734
2448	20	6734
2448	20	7926
2448	20	7926
2448	17	7926
2448	17	7924
2448	8	2447
4452	14	4453
4452	14	4453
5774	16	5776
5774	16	5776
5774	16	5785
5774	16	5785
5774	16	5775
5774	16	5775
5774	16	5778
5774	16	5778
5774	16	5778
5774	16	5779
5774	16	5779
5774	16	5779
5774	16	5780
5774	16	5780
5774	16	5777
5774	16	5777
5774	16	5783
5774	16	5783
5774	16	5782
5774	16	5782
5774	16	5786
5639	16	5640
5639	16	5640
5639	16	4058
5639	16	4058
5639	16	5644
5639	16	5643
5639	16	5642
5639	16	5642
5639	16	5642
5639	16	5641
5639	16	5641
5639	16	5641
1911	4	1901
1911	4	1839
1911	20	7092
1911	20	7092
3994	14	3456
3994	14	3457
3994	14	3454
3994	14	3455
4759	14	4113
4759	14	3623
9509	21	9493
9509	21	9493
2426	17	6473
2426	20	7646
2426	8	2403
2426	8	2427
431	1	190
431	1	189
4355	17	7682
4355	17	4313
4355	17	4313
4355	17	7684
4355	17	7684
4355	14	3702
4355	17	7683
4355	17	6657
4108	14	3444
4108	14	4053
6454	17	6458
6454	17	6357
4968	14	4600
4968	14	4214
3234	12	170
3234	22	10439
7146	17	7147
7146	17	6601
7146	17	6601
7146	17	5950
7146	17	5950
7146	17	6003
7146	23	12532
7146	17	7084
7146	17	5947
7146	17	5947
7146	17	6617
2550	17	6933
2550	9	2505
219	1	220
219	15	4973
219	15	4971
4005	14	4006
4005	14	4007
1878	4	1833
1878	14	4383
2479	9	2585
2479	9	2480
2418	20	5762
2418	20	5762
2418	8	2419
5344	15	4971
5344	15	4973
5551	16	5552
5551	16	5664
5551	16	5660
5551	16	2399
5551	16	5659
5551	16	5659
5551	16	5733
5551	16	5571
5551	16	5570
1777	3	1778
1777	3	1776
205	1	206
205	6	2038
205	1	207
205	1	208
205	15	4990
205	6	30
205	6	2019
8502	20	6233
8502	17	7254
1979	6	2147
1979	6	30
1979	6	2148
5197	15	5113
5197	15	5185
333	1	294
333	1	334
4271	14	4272
4271	14	3450
44	5	1985
44	6	29
44	6	1560
44	6	553
44	1	553
44	5	1994
44	0	46
44	6	46
44	1	46
44	1	46
44	5	1961
44	6	45
44	0	45
44	1	45
44	5	25
44	5	1963
44	5	1963
44	6	2029
44	5	1934
44	5	1996
44	5	509
44	1	552
44	6	32
44	6	332
44	1	551
44	6	30
7000	17	7001
7000	17	7002
7000	17	5947
7000	17	5947
7000	17	5953
7000	17	5953
7000	17	5951
7000	17	5950
7000	17	5948
7000	17	5948
7000	17	5948
6773	17	6774
6773	20	6774
6773	17	6778
6773	17	6776
6773	17	6777
6773	17	5959
6773	20	6775
6773	17	6775
6773	17	6012
6773	20	6012
6773	17	6368
5402	16	5405
5402	16	5405
5402	16	5408
5402	16	5408
5402	16	5408
5402	16	5403
5402	16	5409
5402	16	5409
5402	16	5407
5402	16	5406
5402	16	5406
3651	14	3652
3651	14	3653
10484	22	9996
10484	22	9592
7327	20	7328
7327	17	7328
2057	6	2058
2057	6	2058
2057	6	400
2057	6	170
2057	6	173
3194	12	3195
3194	17	5804
3194	17	7229
3194	17	5833
3194	12	115
3194	17	6653
3194	17	6329
3194	17	6090
3194	17	7363
3194	17	7006
1108	1	815
1108	1	1001
8746	17	6864
8746	17	6357
2878	9	2763
2878	17	7683
2878	17	7128
2878	17	7128
12200	22	5582
12200	22	9973
4617	14	4383
4617	14	4408
4617	14	4406
3036	10	2924
3036	14	3922
2212	7	2213
2212	7	2213
5552	17	5551
4692	14	4693
4692	14	4591
11532	22	10849
11532	22	9837
2847	14	3822
2847	9	2500
5173	15	4973
5173	15	4971
7902	20	9311
7902	17	6158
7902	20	5849
7902	20	7282
7902	17	7903
7902	20	7903
7902	20	7405
7902	20	7281
7902	20	7919
7902	17	6151
7902	20	6151
7902	20	7109
1616	1	1597
1616	1	1596
2575	9	2480
2575	9	2667
4178	14	4164
4178	14	4124
3440	14	3442
3440	14	3441
5248	15	4971
5248	15	4973
6119	17	6647
6119	17	2072
6119	17	6646
6119	17	6081
6119	23	12551
6119	17	6643
6119	17	6645
6119	17	6120
270	1	123
270	1	122
2903	11	3153
2903	11	3139
2903	9	2887
2903	17	6003
2903	11	3089
2903	12	170
2903	17	6304
2903	12	2041
8035	20	8036
8035	17	8036
8035	20	6256
8035	17	6256
8035	20	6256
8035	17	6256
5147	15	4971
5147	15	4973
2395	14	4038
2395	21	9511
2395	21	9511
2395	17	5887
2395	14	3811
2395	14	3811
2395	14	3811
2395	8	2394
2395	14	3810
2395	21	9462
2395	17	6845
11467	22	11161
11467	22	9734
1237	1	129
1237	1	129
1237	1	1210
6595	17	6596
6595	17	6262
2539	9	2482
2539	9	2540
2574	17	8435
2574	17	2106
2574	17	6854
2574	9	2509
2574	9	2509
2574	9	2509
4448	14	3822
4448	14	3821
2129	6	30
2129	6	2100
